PARTNAME,SN,DATETIME,OKNG,BININFO,GLOSS1,GLOSS2,GLOSS3,L1,A1,B1,CMC1
Bucket,MJS0000049424817,,,L2-a3,,,,34.5136,1.3131,,
Bucket,MJS0000049424856,,,L2-a3,,,,34.6137,1.3228,,
Bucket,MJS0000049424864,,,L2-a3,,,,34.4187,1.3162,,
Bucket,MJS0000049424874,,,L2-a3,,,,34.4969,1.3405,,
Bucket,MJS0000049424995,,,L2-a3,,,,34.8973,1.3556,,
Bucket,MJS0000049425063,,,L2-a3,,,,34.9557,1.3162,,
Bucket,MJS0000049425082,,,L2-a3,,,,34.6789,1.3392,,
Bucket,MJS0000049425203,,,L2-a3,,,,34.5898,1.3683,,
Bucket,MJS0000049425207,,,L2-a3,,,,34.7431,1.3567,,
Bucket,MJS0000049425240,,,L2-a3,,,,34.2155,1.431,,
Bucket,MJS0000049425260,,,L2-a3,,,,34.8993,1.3108,,
Bucket,MJS0000049425271,,,L2-a3,,,,34.4533,1.3297,,
Bucket,MJS0000049425291,,,L2-a3,,,,34.7928,1.4363,,
Bucket,MJS0000049425326,,,L2-a3,,,,34.6858,1.3174,,
Bucket,MJS0000049425346,,,L2-a3,,,,34.6175,1.3486,,
Bucket,MJS0000049425381,,,L2-a3,,,,34.9557,1.4013,,
Bucket,MJS0000049425397,,,L2-a3,,,,34.0874,1.3654,,
Bucket,MJS0000049425831,,,L2-a3,,,,34.6031,1.3011,,
Bucket,MJS0000049425832,,,L2-a3,,,,34.6657,1.3883,,
Bucket,MJS0000049425837,,,L2-a3,,,,34.3164,1.3621,,
Bucket,MJS0000049425856,,,L2-a3,,,,34.1294,1.4283,,
Bucket,MJS0000049425870,,,L2-a3,,,,34.4312,1.3116,,
Bucket,MJS0000049425880,,,L2-a3,,,,34.3196,1.3523,,
Bucket,MJS0000049425896,,,L2-a3,,,,34.8736,1.3033,,
Bucket,MJS0000049425904,,,L2-a3,,,,34.0948,1.4243,,
Bucket,MJS0000049425968,,,L2-a3,,,,34.1491,1.3312,,
Bucket,MJS0000049426041,,,L2-a3,,,,35.0242,1.3308,,
Bucket,MJS0000049426110,,,L2-a3,,,,34.6549,1.3007,,
Bucket,MJS0000049426129,,,L2-a3,,,,34.5912,1.3545,,
Bucket,MJS0000049426213,,,L2-a3,,,,34.1314,1.3543,,
Bucket,MJS0000049426273,,,L2-a3,,,,34.8129,1.3057,,
Bucket,MJS0000049426300,,,L2-a3,,,,34.7953,1.4036,,
Bucket,MJS0000049426317,,,L2-a3,,,,35.0074,1.3109,,
Bucket,MJS0000049426329,,,L2-a3,,,,34.5267,1.3876,,
Bucket,MJS0000049426362,,,L2-a3,,,,34.4356,1.3186,,
Bucket,MJS0000049426368,,,L2-a3,,,,34.4685,1.4123,,
Bucket,MJS0000049426414,,,L2-a3,,,,34.5174,1.4439,,
Bucket,MJS0000049426426,,,L2-a3,,,,34.5343,1.3343,,
Bucket,MJS0000049426509,,,L2-a3,,,,34.9963,1.348,,
Bucket,MJS0000049426545,,,L2-a3,,,,34.0869,1.4341,,
Bucket,MJS0000049426560,,,L2-a3,,,,34.051,1.3992,,
Bucket,MJS0000049426569,,,L2-a3,,,,34.7527,1.3,,
Bucket,MJS0000049426575,,,L2-a3,,,,34.8361,1.3717,,
Bucket,MJS0000049426664,,,L2-a3,,,,34.9938,1.3269,,
Bucket,MJS0000049426756,,,L2-a3,,,,34.4375,1.3149,,
Bucket,MJS0000049426766,,,L2-a3,,,,34.393,1.3378,,
Bucket,MJS0000049426791,,,L2-a3,,,,34.6274,1.4,,
Bucket,MJS0000049426792,,,L2-a3,,,,34.4635,1.3839,,
Bucket,MJS0000049426799,,,L2-a3,,,,34.0851,1.4251,,
Bucket,MJS0000049426801,,,L2-a3,,,,34.3608,1.3566,,
Bucket,MJS0000049426820,,,L2-a3,,,,34.4811,1.3709,,
Bucket,MJS0000049426821,,,L2-a3,,,,34.8262,1.444,,
Bucket,MJS0000049426848,,,L2-a3,,,,34.6337,1.3597,,
Bucket,MJS0000049426859,,,L2-a3,,,,34.4485,1.3131,,
Bucket,MJS0000049426911,,,L2-a3,,,,34.0899,1.3408,,
Bucket,MJS0000049426998,,,L2-a3,,,,34.8585,1.3087,,
Bucket,MJS0000049427058,,,L2-a3,,,,34.6412,1.3163,,
Bucket,MJS0000049427155,,,L2-a3,,,,34.7363,1.4054,,
Bucket,MJS0000049427195,,,L2-a3,,,,35.0328,1.4405,,
Bucket,MJS0000049427224,,,L2-a3,,,,34.9956,1.3578,,
Bucket,MJS0000049427320,,,L2-a3,,,,34.7357,1.3801,,
Bucket,MJS0000049427329,,,L2-a3,,,,34.9562,1.4308,,
Bucket,MJS0000049427370,,,L2-a3,,,,34.9761,1.3501,,
Bucket,MJS0000049427412,,,L2-a3,,,,34.5976,1.3973,,
Bucket,MJS0000049427452,,,L2-a3,,,,34.9562,1.3305,,
Bucket,MJS0000049427513,,,L2-a3,,,,34.1951,1.4218,,
Bucket,MJS0000049427587,,,L2-a3,,,,34.5731,1.4406,,
Bucket,MJS0000049427645,,,L2-a3,,,,34.6713,1.3766,,
Bucket,MJS0000049427662,,,L2-a3,,,,34.4691,1.3851,,
Bucket,MJS0000049427697,,,L2-a3,,,,34.7054,1.3054,,
Bucket,MJS0000049427720,,,L2-a3,,,,34.6156,1.4388,,
Bucket,MJS0000049427730,,,L2-a3,,,,34.833,1.4435,,
Bucket,MJS0000049427798,,,L2-a3,,,,34.7985,1.4335,,
Bucket,MJS0000049427820,,,L2-a3,,,,34.6517,1.411,,
Bucket,MJS0000049427847,,,L2-a3,,,,34.9161,1.3268,,
Bucket,MJS0000049427863,,,L2-a3,,,,35.042,1.4264,,
Bucket,MJS0000049427872,,,L2-a3,,,,34.9984,1.4051,,
Bucket,MJS0000049427881,,,L2-a3,,,,34.4773,1.3578,,
Bucket,MJS0000049427884,,,L2-a3,,,,34.344,1.3022,,
Bucket,MJS0000049427923,,,L2-a3,,,,34.3,1.3919,,
Bucket,MJS0000049427933,,,L2-a3,,,,34.4141,1.397,,
Bucket,MJS0000049428034,,,L2-a3,,,,34.9226,1.4394,,
Bucket,MJS0000049428069,,,L2-a3,,,,34.548,1.3065,,
Bucket,MJS0000049428101,,,L2-a3,,,,34.6303,1.3432,,
Bucket,MJS0000049428115,,,L2-a3,,,,34.2011,1.433,,
Bucket,MJS0000049428117,,,L2-a3,,,,34.3892,1.3538,,
Bucket,MJS0000049428155,,,L2-a3,,,,34.9298,1.3108,,
Bucket,MJS0000049428223,,,L2-a3,,,,34.4635,1.3861,,
Bucket,MJS0000049428244,,,L2-a3,,,,34.7778,1.3087,,
Bucket,MJS0000049428302,,,L2-a3,,,,34.1925,1.3785,,
Bucket,MJS0000049428319,,,L2-a3,,,,34.349,1.4229,,
Bucket,MJS0000049428352,,,L2-a3,,,,34.1081,1.3892,,
Bucket,MJS0000049428366,,,L2-a3,,,,34.272,1.4199,,
Bucket,MJS0000049428370,,,L2-a3,,,,34.7966,1.4254,,
Bucket,MJS0000049428390,,,L2-a3,,,,34.6481,1.4108,,
Bucket,MJS0000049428448,,,L2-a3,,,,34.8212,1.4432,,
Bucket,MJS0000049428458,,,L2-a3,,,,34.4535,1.3193,,
Bucket,MJS0000049428493,,,L2-a3,,,,34.8203,1.4177,,
Bucket,MJS0000049428624,,,L2-a3,,,,34.431,1.4079,,
Bucket,MJS0000049428651,,,L2-a3,,,,34.5361,1.3927,,
Bucket,MJS0000049428661,,,L2-a3,,,,34.8291,1.3109,,
Bucket,MJS0000049428864,,,L2-a3,,,,34.4568,1.4354,,
Bucket,MJS0000049428873,,,L2-a3,,,,34.5487,1.4319,,
Bucket,MJS0000049428974,,,L2-a3,,,,34.8648,1.3578,,
Bucket,MJS0000049428988,,,L2-a3,,,,34.717,1.3632,,
Bucket,MJS0000049429047,,,L2-a3,,,,34.7008,1.351,,
Bucket,MJS0000049429125,,,L2-a3,,,,34.0849,1.377,,
Bucket,MJS0000049429186,,,L2-a3,,,,34.3152,1.3262,,
Bucket,MJS0000049429394,,,L2-a3,,,,34.7063,1.3283,,
Bucket,MJS0000049429446,,,L2-a3,,,,34.7321,1.3959,,
Bucket,MJS0000049429695,,,L2-a3,,,,34.9561,1.3076,,
Bucket,MJS0000049429708,,,L2-a3,,,,34.0959,1.3818,,
Bucket,MJS0000049429744,,,L2-a3,,,,34.2148,1.3135,,
Bucket,MJS0000049429849,,,L2-a3,,,,34.4321,1.371,,
Bucket,MJS0000049429858,,,L2-a3,,,,34.8445,1.3576,,
Bucket,MJS0000049429884,,,L2-a3,,,,34.301,1.3648,,
Bucket,MJS0000049429927,,,L2-a3,,,,34.9055,1.3621,,
Bucket,MJS0000049429976,,,L2-a3,,,,34.657,1.3392,,
Bucket,MJS0000049430002,,,L2-a3,,,,34.3405,1.4135,,
Bucket,MJS0000049430048,,,L2-a3,,,,34.8091,1.3207,,
Bucket,MJS0000049430053,,,L2-a3,,,,34.7659,1.3164,,
Bucket,MJS0000049430061,,,L2-a3,,,,34.9629,1.3116,,
Bucket,MJS0000049430064,,,L2-a3,,,,34.7708,1.45,,
Bucket,MJS0000049430091,,,L2-a3,,,,34.9199,1.3273,,
Bucket,MJS0000049430099,,,L2-a3,,,,34.8754,1.3305,,
Bucket,MJS0000049430119,,,L2-a3,,,,34.8373,1.3076,,
Bucket,MJS0000049430358,,,L2-a3,,,,34.4448,1.3109,,
Bucket,MJS0000049430386,,,L2-a3,,,,34.4347,1.378,,
Bucket,MJS0000049430399,,,L2-a3,,,,34.9692,1.3879,,
Bucket,MJS0000049430432,,,L2-a3,,,,34.6338,1.3076,,
Bucket,MJS0000049430466,,,L2-a3,,,,34.0924,1.3961,,
Bucket,MJS0000049430468,,,L2-a3,,,,34.8627,1.3068,,
Bucket,MJS0000049430523,,,L2-a3,,,,34.9954,1.45,,
Bucket,MJS0000049430580,,,L2-a3,,,,34.5121,1.326,,
Bucket,MJS0000049430591,,,L2-a3,,,,34.9725,1.3892,,
Bucket,MJS0000049430611,,,L2-a3,,,,34.3809,1.3534,,
Bucket,MJS0000049430623,,,L2-a3,,,,34.8617,1.3654,,
Bucket,MJS0000049430650,,,L2-a3,,,,34.3208,1.3055,,
Bucket,MJS0000049430703,,,L2-a3,,,,34.0556,1.3325,,
Bucket,MJS0000049430710,,,L2-a3,,,,34.765,1.3304,,
Bucket,MJS0000049430764,,,L2-a3,,,,34.254,1.341,,
Bucket,MJS0000049430815,,,L2-a3,,,,34.2862,1.4,,
Bucket,MJS0000049430834,,,L2-a3,,,,34.6526,1.397,,
Bucket,MJS0000049430857,,,L2-a3,,,,34.1474,1.3349,,
Bucket,MJS0000049430870,,,L2-a3,,,,34.4598,1.3574,,
Bucket,MJS0000049430912,,,L2-a3,,,,34.1091,1.3351,,
Bucket,MJS0000049430924,,,L2-a3,,,,34.7397,1.3521,,
Bucket,MJS0000049430940,,,L2-a3,,,,34.5606,1.3207,,
Bucket,MJS0000049431464,,,L2-a3,,,,34.6798,1.4378,,
Bucket,MJS0000049431475,,,L2-a3,,,,34.524,1.3421,,
Bucket,MJS0000049432439,,,L2-a3,,,,34.0623,1.4112,,
Bucket,MJS0000049432535,,,L2-a3,,,,34.6758,1.3527,,
Bucket,MJS0000049432650,,,L2-a3,,,,34.3554,1.4046,,
Bucket,MJS0000049432726,,,L2-a3,,,,34.2427,1.3,,
Bucket,MJS0000049432749,,,L2-a3,,,,34.0954,1.3578,,
Bucket,MJS0000049432814,,,L2-a3,,,,34.4034,1.3313,,
Bucket,MJS0000049433164,,,L2-a3,,,,34.5266,1.377,,
Bucket,MJS0000049433187,,,L2-a3,,,,34.6483,1.3051,,
Bucket,MJS0000049433228,,,L2-a3,,,,34.6562,1.3491,,
Bucket,MJS0000049433283,,,L2-a3,,,,34.965,1.39,,
Bucket,MJS0000049433308,,,L2-a3,,,,34.4554,1.3338,,
Bucket,MJS0000049433310,,,L2-a3,,,,34.4367,1.37,,
Bucket,MJS0000049433324,,,L2-a3,,,,35.0192,1.3225,,
Bucket,MJS0000049433334,,,L2-a3,,,,34.9996,1.3346,,
Bucket,MJS0000049433360,,,L2-a3,,,,34.664,1.3851,,
Bucket,MJS0000049433370,,,L2-a3,,,,34.2994,1.3367,,
Bucket,MJS0000049433438,,,L2-a3,,,,34.9646,1.4337,,
Bucket,MJS0000049433547,,,L2-a3,,,,34.3446,1.35,,
Bucket,MJS0000049433575,,,L2-a3,,,,34.3575,1.3064,,
Bucket,MJS0000049433630,,,L2-a3,,,,34.9036,1.3174,,
Bucket,MJS0000049433650,,,L2-a3,,,,34.884,1.3487,,
Bucket,MJS0000049433660,,,L2-a3,,,,34.147,1.349,,
Bucket,MJS0000049433908,,,L2-a3,,,,34.8804,1.3523,,
Bucket,MJS0000049433931,,,L2-a3,,,,34.2703,1.3819,,
Bucket,MJS0000049433979,,,L2-a3,,,,34.2933,1.3052,,
Bucket,MJS0000049434027,,,L2-a3,,,,34.8693,1.323,,
Bucket,MJS0000049434035,,,L2-a3,,,,34.8153,1.3589,,
Bucket,MJS0000049434038,,,L2-a3,,,,34.6288,1.3065,,
Bucket,MJS0000049434058,,,L2-a3,,,,34.7645,1.3087,,
Bucket,MJS0000049434161,,,L2-a3,,,,34.8083,1.3081,,
Bucket,MJS0000049434433,,,L2-a3,,,,34.441,1.3854,,
Bucket,MJS0000049434441,,,L2-a3,,,,34.577,1.3365,,
Bucket,MJS0000049434492,,,L2-a3,,,,34.0909,1.3016,,
Bucket,MJS0000049434497,,,L2-a3,,,,34.592,1.3835,,
Bucket,MJS0000049434504,,,L2-a3,,,,34.6664,1.3316,,
Bucket,MJS0000049434514,,,L2-a3,,,,34.2357,1.327,,
Bucket,MJS0000049434531,,,L2-a3,,,,34.6995,1.4254,,
Bucket,MJS0000049434628,,,L2-a3,,,,34.3336,1.3473,,
Bucket,MJS0000049434634,,,L2-a3,,,,34.2819,1.3718,,
Bucket,MJS0000049434811,,,L2-a3,,,,34.1186,1.3354,,
Bucket,MJS0000049434910,,,L2-a3,,,,34.9343,1.3547,,
Bucket,MJS0000049434929,,,L2-a3,,,,34.0737,1.3133,,
Bucket,MJS0000049435150,,,L2-a3,,,,34.5294,1.3203,,
Bucket,MJS0000049435177,,,L2-a3,,,,34.8522,1.3185,,
Bucket,MJS0000049435246,,,L2-a3,,,,34.8156,1.3316,,
Bucket,MJS0000049435391,,,L2-a3,,,,34.5573,1.3346,,
Bucket,MJS0000049435495,,,L2-a3,,,,34.3245,1.3436,,
Bucket,MJS0000049435498,,,L2-a3,,,,34.4688,1.4427,,
Bucket,MJS0000049435613,,,L2-a3,,,,34.262,1.3218,,
Bucket,MJS0000049435671,,,L2-a3,,,,34.1358,1.3378,,
Bucket,MJS0000049435751,,,L2-a3,,,,34.8099,1.3881,,
Bucket,MJS0000049435760,,,L2-a3,,,,34.905,1.3851,,
Bucket,MJS0000049435778,,,L2-a3,,,,34.2832,1.3065,,
Bucket,MJS0000049436528,,,L2-a3,,,,34.1842,1.3259,,
Bucket,MJS0000049436567,,,L2-a3,,,,34.36,1.3072,,
Bucket,MJS0000049436601,,,L2-a3,,,,34.2552,1.3499,,
Bucket,MJS0000049436605,,,L2-a3,,,,34.8866,1.3359,,
Bucket,MJS0000049436643,,,L2-a3,,,,34.3997,1.3785,,
Bucket,MJS0000049436661,,,L2-a3,,,,34.573,1.3932,,
Bucket,MJS0000049436702,,,L2-a3,,,,34.2689,1.4367,,
Bucket,MJS0000049436736,,,L2-a3,,,,34.6652,1.4142,,
Bucket,MJS0000049436974,,,L2-a3,,,,34.8391,1.3643,,
Bucket,MJS0000049436975,,,L2-a3,,,,34.5842,1.3585,,
Bucket,MJS0000049436996,,,L2-a3,,,,34.9048,1.3992,,
Bucket,MJS0000049437315,,,L2-a3,,,,34.9812,1.3131,,
Bucket,MJS0000049437330,,,L2-a3,,,,34.5054,1.3207,,
Bucket,MJS0000049438028,,,L2-a3,,,,34.1768,1.4065,,
Bucket,MJS0000049438202,,,L2-a3,,,,34.8779,1.3469,,
Bucket,MJS0000049438294,,,L2-a3,,,,34.3753,1.397,,
Bucket,MJS0000049438416,,,L2-a3,,,,34.1868,1.4046,,
Bucket,MJS0000049438500,,,L2-a3,,,,34.5449,1.4155,,
Bucket,MJS0000049438508,,,L2-a3,,,,34.3584,1.3665,,
Bucket,MJS0000049438513,,,L2-a3,,,,34.727,1.348,,
Bucket,MJS0000049438526,,,L2-a3,,,,34.5676,1.3709,,
Bucket,MJS0000049438542,,,L2-a3,,,,34.746,1.3635,,
Bucket,MJS0000049438547,,,L2-a3,,,,34.579,1.3486,,
Bucket,MJS0000049438565,,,L2-a3,,,,34.1129,1.4486,,
Bucket,MJS0000049438583,,,L2-a3,,,,34.344,1.3992,,
Bucket,MJS0000049438592,,,L2-a3,,,,34.5919,1.3676,,
Bucket,MJS0000049438608,,,L2-a3,,,,34.6075,1.3698,,
Bucket,MJS0000049438619,,,L2-a3,,,,34.6623,1.3947,,
Bucket,MJS0000049438860,,,L2-a3,,,,34.4692,1.3283,,
Bucket,MJS0000049438874,,,L2-a3,,,,34.6219,1.3501,,
Bucket,MJS0000049438880,,,L2-a3,,,,34.9217,1.324,,
Bucket,MJS0000049438881,,,L2-a3,,,,34.7332,1.35,,
Bucket,MJS0000049438890,,,L2-a3,,,,34.5557,1.3246,,
Bucket,MJS0000049438898,,,L2-a3,,,,34.5636,1.3588,,
Bucket,MJS0000049438920,,,L2-a3,,,,34.9831,1.3316,,
Bucket,MJS0000049438934,,,L2-a3,,,,34.9255,1.3654,,
Bucket,MJS0000049438945,,,L2-a3,,,,34.7261,1.4268,,
Bucket,MJS0000049438946,,,L2-a3,,,,34.6707,1.3164,,
Bucket,MJS0000049438973,,,L2-a3,,,,34.3509,1.445,,
Bucket,MJS0000049439015,,,L2-a3,,,,34.2442,1.3759,,
Bucket,MJS0000049439062,,,L2-a3,,,,34.4588,1.4086,,
Bucket,MJS0000049439134,,,L2-a3,,,,34.3987,1.3873,,
Bucket,MJS0000049439135,,,L2-a3,,,,34.6006,1.3763,,
Bucket,MJS0000049439145,,,L2-a3,,,,34.4177,1.3162,,
Bucket,MJS0000049439253,,,L2-a3,,,,34.7332,1.4256,,
Bucket,MJS0000049439276,,,L2-a3,,,,34.4692,1.3055,,
Bucket,MJS0000049439277,,,L2-a3,,,,34.811,1.4224,,
Bucket,MJS0000049439310,,,L2-a3,,,,34.9408,1.3314,,
Bucket,MJS0000049439349,,,L2-a3,,,,34.485,1.3627,,
Bucket,MJS0000049439356,,,L2-a3,,,,34.5981,1.3087,,
Bucket,MJS0000049439426,,,L2-a3,,,,34.2674,1.3208,,
Bucket,MJS0000049439437,,,L2-a3,,,,34.3577,1.3142,,
Bucket,MJS0000049439493,,,L2-a3,,,,34.0705,1.4392,,
Bucket,MJS0000049439497,,,L2-a3,,,,34.5881,1.3392,,
Bucket,MJS0000049439501,,,L2-a3,,,,34.5413,1.4486,,
Bucket,MJS0000049439516,,,L2-a3,,,,34.3584,1.3948,,
Bucket,MJS0000049439519,,,L2-a3,,,,34.9136,1.3425,,
Bucket,MJS0000049439614,,,L2-a3,,,,34.1568,1.3153,,
Bucket,MJS0000049439654,,,L2-a3,,,,34.2338,1.3654,,
Bucket,MJS0000049439672,,,L2-a3,,,,34.6188,1.3556,,
Bucket,MJS0000049439674,,,L2-a3,,,,34.4849,1.3473,,
Bucket,MJS0000049439827,,,L2-a3,,,,34.3129,1.3446,,
Bucket,MJS0000049439857,,,L2-a3,,,,34.1048,1.3709,,
Bucket,MJS0000049439895,,,L2-a3,,,,34.6655,1.3773,,
Bucket,MJS0000049439968,,,L2-a3,,,,34.9775,1.373,,
Bucket,MJS0000049439977,,,L2-a3,,,,34.1676,1.3717,,
Bucket,MJS0000049440086,,,L2-a3,,,,34.904,1.4176,,
Bucket,MJS0000049440166,,,L2-a3,,,,34.5574,1.3425,,
Bucket,MJS0000049440308,,,L2-a3,,,,34.1002,1.3662,,
Bucket,MJS0000049440454,,,L2-a3,,,,34.2413,1.3196,,
Bucket,MJS0000049440753,,,L2-a3,,,,34.9362,1.312,,
Bucket,MJS0000049440779,,,L2-a3,,,,34.8867,1.401,,
Bucket,MJS0000049440781,,,L2-a3,,,,34.7822,1.361,,
Bucket,MJS0000049440808,,,L2-a3,,,,34.6238,1.3534,,
Bucket,MJS0000049440877,,,L2-a3,,,,34.4815,1.3356,,
Bucket,MJS0000049440882,,,L2-a3,,,,34.1749,1.3567,,
Bucket,MJS0000049440901,,,L2-a3,,,,34.75,1.3926,,
Bucket,MJS0000049440909,,,L2-a3,,,,34.5086,1.3276,,
Bucket,MJS0000049440929,,,L2-a3,,,,34.1195,1.3128,,
Bucket,MJS0000049440963,,,L2-a3,,,,34.9121,1.3286,,
Bucket,MJS0000049440976,,,L2-a3,,,,34.8629,1.336,,
Bucket,MJS0000049440985,,,L2-a3,,,,34.2075,1.3087,,
Bucket,MJS0000049440990,,,L2-a3,,,,34.4394,1.3284,,
Bucket,MJS0000049441016,,,L2-a3,,,,34.8272,1.3108,,
Bucket,MJS0000049441027,,,L2-a3,,,,34.3811,1.3905,,
Bucket,MJS0000049441031,,,L2-a3,,,,34.2595,1.3294,,
Bucket,MJS0000049441034,,,L2-a3,,,,34.4967,1.3355,,
Bucket,MJS0000049441043,,,L2-a3,,,,34.0961,1.3665,,
Bucket,MJS0000049441542,,,L2-a3,,,,34.1913,1.3726,,
Bucket,MJS0000049441678,,,L2-a3,,,,34.5017,1.3491,,
Bucket,MJS0000049441708,,,L2-a3,,,,34.3526,1.4355,,
Bucket,MJS0000049441782,,,L2-a3,,,,34.2629,1.3075,,
Bucket,MJS0000049441808,,,L2-a3,,,,34.9483,1.4043,,
Bucket,MJS0000049441833,,,L2-a3,,,,34.8459,1.3811,,
Bucket,MJS0000049441843,,,L2-a3,,,,34.0606,1.4486,,
Bucket,MJS0000049441962,,,L2-a3,,,,34.6656,1.3468,,
Bucket,MJS0000049441969,,,L2-a3,,,,34.4685,1.4166,,
Bucket,MJS0000049442164,,,L2-a3,,,,34.655,1.3622,,
Bucket,MJS0000049442168,,,L2-a3,,,,34.5313,1.3423,,
Bucket,MJS0000049442174,,,L2-a3,,,,34.5954,1.3653,,
Bucket,MJS0000049442291,,,L2-a3,,,,34.866,1.3959,,
Bucket,MJS0000049442363,,,L2-a3,,,,34.138,1.3545,,
Bucket,MJS0000049442456,,,L2-a3,,,,34.451,1.3621,,
Bucket,MJS0000049442464,,,L2-a3,,,,34.9631,1.4145,,
Bucket,MJS0000049442858,,,L2-a3,,,,34.8423,1.3567,,
Bucket,MJS0000049442926,,,L2-a3,,,,34.59,1.32,,
Bucket,MJS0000049442949,,,L2-a3,,,,34.9592,1.4368,,
Bucket,MJS0000049443046,,,L2-a3,,,,34.6839,1.3698,,
Bucket,MJS0000049443057,,,L2-a3,,,,34.9274,1.324,,
Bucket,MJS0000049443063,,,L2-a3,,,,34.3333,1.3218,,
Bucket,MJS0000049443133,,,L2-a3,,,,34.4711,1.4419,,
Bucket,MJS0000049443139,,,L2-a3,,,,34.219,1.3442,,
Bucket,MJS0000049443146,,,L2-a3,,,,34.3089,1.3774,,
Bucket,MJS0000049443152,,,L2-a3,,,,34.2932,1.3545,,
Bucket,MJS0000049443158,,,L2-a3,,,,34.8334,1.4351,,
Bucket,MJS0000049443235,,,L2-a3,,,,34.5992,1.3465,,
Bucket,MJS0000049443289,,,L2-a3,,,,34.4602,1.4148,,
Bucket,MJS0000049443295,,,L2-a3,,,,34.5981,1.4002,,
Bucket,MJS0000049443304,,,L2-a3,,,,34.1061,1.3709,,
Bucket,MJS0000049443323,,,L2-a3,,,,34.9411,1.3185,,
Bucket,MJS0000049443340,,,L2-a3,,,,34.7185,1.3032,,
Bucket,MJS0000049443386,,,L2-a3,,,,34.749,1.4155,,
Bucket,MJS0000049443400,,,L2-a3,,,,34.9944,1.3512,,
Bucket,MJS0000049443447,,,L2-a3,,,,34.7401,1.3893,,
Bucket,MJS0000049443486,,,L2-a3,,,,34.3402,1.3916,,
Bucket,MJS0000049443494,,,L2-a3,,,,34.409,1.4253,,
Bucket,MJS0000049443500,,,L2-a3,,,,34.0979,1.4155,,
Bucket,MJS0000049443564,,,L2-a3,,,,34.4812,1.3717,,
Bucket,MJS0000049443698,,,L2-a3,,,,34.0536,1.4162,,
Bucket,MJS0000049443708,,,L2-a3,,,,34.2049,1.3348,,
Bucket,MJS0000049443714,,,L2-a3,,,,34.2621,1.3959,,
Bucket,MJS0000049443717,,,L2-a3,,,,34.6269,1.3643,,
Bucket,MJS0000049443721,,,L2-a3,,,,34.7371,1.3311,,
Bucket,MJS0000049443738,,,L2-a3,,,,34.8407,1.3021,,
Bucket,MJS0000049443757,,,L2-a3,,,,35.0075,1.3153,,
Bucket,MJS0000049443764,,,L2-a3,,,,34.7915,1.3297,,
Bucket,MJS0000049443765,,,L2-a3,,,,34.1462,1.3516,,
Bucket,MJS0000049443776,,,L2-a3,,,,34.8192,1.4486,,
Bucket,MJS0000049443780,,,L2-a3,,,,34.6407,1.3229,,
Bucket,MJS0000049443818,,,L2-a3,,,,34.9615,1.3879,,
Bucket,MJS0000049443841,,,L2-a3,,,,34.3958,1.3752,,
Bucket,MJS0000049443847,,,L2-a3,,,,34.5997,1.4405,,
Bucket,MJS0000049443860,,,L2-a3,,,,34.3584,1.3436,,
Bucket,MJS0000049443862,,,L2-a3,,,,34.6029,1.3146,,
Bucket,MJS0000049443871,,,L2-a3,,,,34.1873,1.4365,,
Bucket,MJS0000049443872,,,L2-a3,,,,34.2532,1.4286,,
Bucket,MJS0000049443881,,,L2-a3,,,,34.8717,1.3078,,
Bucket,MJS0000049443882,,,L2-a3,,,,34.6388,1.312,,
Bucket,MJS0000049443888,,,L2-a3,,,,35.0075,1.3632,,
Bucket,MJS0000049443971,,,L2-a3,,,,35.0068,1.377,,
Bucket,MJS0000049443978,,,L2-a3,,,,34.7045,1.3719,,
Bucket,MJS0000049443994,,,L2-a3,,,,35.0107,1.3164,,
Bucket,MJS0000049444022,,,L2-a3,,,,34.2293,1.3544,,
Bucket,MJS0000049444058,,,L2-a3,,,,34.2873,1.3753,,
Bucket,MJS0000049444084,,,L2-a3,,,,34.744,1.4221,,
Bucket,MJS0000049444294,,,L2-a3,,,,34.8838,1.3087,,
Bucket,MJS0000049444421,,,L2-a3,,,,34.6846,1.423,,
Bucket,MJS0000049444647,,,L2-a3,,,,34.1716,1.3203,,
Bucket,MJS0000049444667,,,L2-a3,,,,34.4329,1.3741,,
Bucket,MJS0000049444728,,,L2-a3,,,,34.5908,1.4054,,
Bucket,MJS0000049444763,,,L2-a3,,,,34.4995,1.4048,,
Bucket,MJS0000049444775,,,L2-a3,,,,34.8003,1.3196,,
Bucket,MJS0000049444793,,,L2-a3,,,,34.9656,1.4473,,
Bucket,MJS0000049444838,,,L2-a3,,,,34.4385,1.3819,,
Bucket,MJS0000049444920,,,L2-a3,,,,34.754,1.4363,,
Bucket,MJS0000049445015,,,L2-a3,,,,34.4125,1.3535,,
Bucket,MJS0000049445033,,,L2-a3,,,,34.6219,1.348,,
Bucket,MJS0000049445060,,,L2-a3,,,,34.9785,1.3122,,
Bucket,MJS0000049445070,,,L2-a3,,,,34.2324,1.3846,,
Bucket,MJS0000049445154,,,L2-a3,,,,34.3376,1.3014,,
Bucket,MJS0000049445194,,,L2-a3,,,,34.8618,1.3365,,
Bucket,MJS0000049445199,,,L2-a3,,,,34.2901,1.4027,,
Bucket,MJS0000049445214,,,L2-a3,,,,34.5048,1.3207,,
Bucket,MJS0000049445233,,,L2-a3,,,,34.9241,1.3203,,
Bucket,MJS0000049445284,,,L2-a3,,,,34.5171,1.43,,
Bucket,MJS0000049445357,,,L2-a3,,,,34.9442,1.4241,,
